Word,POS,Tag,TagGeneral,TagPos,TagId
"['Many', 'tourists', 'visit', 'Table', 'Mountain', 'every', 'year', 'for', 'its', 'breathtaking', 'views', '.', 'Many', 'tourists', 'visit', 'Table', 'Mountain', 'every', 'year', 'for', 'its', 'breathtaking', 'views', '.', 'Many', 'tourists', 'visit', 'Table', 'Mountain', 'every', 'year', 'for', 'its', 'breathtaking', 'views', '.', 'Many', 'tourists', 'visit', 'Table', 'Mountain', 'every', 'year', 'for', 'its', 'breathtaking', 'views', '.']","['JJ', 'NNS', 'VB', 'NNP', 'NNP', 'DT', 'NN', 'IN', 'PRP$', 'JJ', 'NNS', '.', 'JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'DT', 'NN', 'IN', 'PRP$', 'JJ', 'NNS', '.', 'JJ', 'NNS', 'VB', 'NNP', 'NNP', 'DT', 'NN', 'IN', 'PRP$', 'JJ', 'NNS', '.', 'JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'DT', 'NN', 'IN', 'PRP$', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Many', 'tourists', 'visit', 'Table', 'Mountain', 'every', 'year', 'for', 'its', 'stunning', 'views', '.', 'Many', 'tourists', 'visit', 'Table', 'Mountain', 'every', 'year', 'for', 'its', 'stunning', 'views', '.', 'Many', 'tourists', 'visit', 'Table', 'Mountain', 'every', 'year', 'for', 'its', 'stunning', 'views', '.', 'Many', 'tourists', 'visit', 'Table', 'Mountain', 'every', 'year', 'for', 'its', 'stunning', 'views', '.']","['JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'DT', 'NN', 'IN', 'PRP$', 'JJ', 'NNS', '.', 'JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'DT', 'NN', 'IN', 'PRP$', 'JJ', 'NNS', '.', 'JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'DT', 'NN', 'IN', 'PRP$', 'JJ', 'NNS', '.', 'JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'DT', 'NN', 'IN', 'PRP$', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Many', 'tourists', 'visit', 'Table', 'Mountain', 'every', 'year', 'to', 'enjoy', 'the', 'breathtaking', 'views', '.']","['JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'DT', 'NN', 'TO', 'VB', 'DT', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Many', 'tourists', 'visit', 'Table', 'Mountain', 'for', 'its', 'breathtaking', 'views', '.']","['JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'IN', 'PRP$', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['Many', 'tourists', 'visit', 'Table', 'Mountain', 'for', 'its', 'stunning', 'views', 'and', 'hiking', 'trails', '.']","['JJ', 'NNS', 'VB', 'NNP', 'NNP', 'IN', 'PRP$', 'JJ', 'NNS', 'CC', 'VBG', 'NNS', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'come', 'to', 'experience', 'the', 'beauty', 'of', 'Mount', 'Sinai', 'during', 'their', 'pilgrimage', '.']","['JJ', 'NNS', 'VBP', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'PRP$', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['Many', 'travelers', 'dream', 'of', 'climbing', 'Mount', 'Damavand', 'in', 'Iran', 'this', 'year', '.']","['JJ', 'NNS', 'VBP', 'IN', 'VBG', 'NNP', 'NNP', 'IN', 'NNP', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'dream', 'of', 'climbing', 'Mount', 'Fuji', 'during', 'the', 'cherry', 'blossom', 'season', '.']","['JJ', 'NNS', 'VBP', 'IN', 'VBG', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'dream', 'of', 'climbing', 'Mount', 'Kilimanjaro', 'during', 'their', 'adventures', '.']","['JJ', 'NNS', 'VBP', 'IN', 'VBG', 'NNP', 'NNP', 'IN', 'PRP$', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['Many', 'travelers', 'dream', 'of', 'climbing', 'Mount', 'Kilimanjaro', 'in', 'Tanzania', 'during', 'the', 'dry', 'season', '.']","['JJ', 'NNS', 'VBP', 'IN', 'VBG', 'NNP', 'NNP', 'IN', 'NNP', 'IN', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'dream', 'of', 'climbing', 'Mount', 'Kinabalu', 'in', 'Malaysian', 'Borneo', '.']","['JJ', 'NNS', 'VBP', 'IN', 'VBG', 'NNP', 'NNP', 'IN', 'JJ', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['Many', 'travelers', 'dream', 'of', 'climbing', 'Mount', 'Rinjani', 'during', 'their', 'adventures', 'in', 'Indonesia', '.']","['JJ', 'NNS', 'VBP', 'IN', 'VBG', 'NNP', 'NNP', 'IN', 'PRP$', 'NNS', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'I-MOUNTAIN', 'O']","['O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'I', 'O']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0]"
"['Many', 'travelers', 'dream', 'of', 'climbing', 'to', 'the', 'summit', 'of', 'Mount', 'Fuji', 'during', 'the', 'cherry', 'blossom', 'season', '.']","['JJ', 'NNS', 'VBP', 'IN', 'VBG', 'TO', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'dream', 'of', 'reaching', 'the', 'summit', 'of', 'Mount', 'Kosciuszko', 'in', 'Australia', '.']","['JJ', 'NNS', 'VBP', 'IN', 'VBG', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['Many', 'travelers', 'dream', 'of', 'scaling', 'Mount', 'Denali', 'during', 'the', 'summer', 'months', '.']","['JJ', 'NNS', 'VBP', 'IN', 'VBG', 'NNP', 'NNP', 'IN', 'DT', 'NN', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'dream', 'of', 'visiting', 'Mount', 'Fuji', 'during', 'their', 'trip', 'to', 'Japan', '.']","['JJ', 'NNS', 'VBP', 'IN', 'VBG', 'NNP', 'NNP', 'IN', 'PRP$', 'NN', 'TO', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'I-MOUNTAIN', 'O']","['O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'I', 'O']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0]"
"['Many', 'travelers', 'enjoy', 'climbing', 'Mount', 'Gede', 'in', 'Indonesia', 'during', 'the', 'rainy', 'season', '.']","['DT', 'NNS', 'VBP', 'VBG', 'NNP', 'NNP', 'IN', 'NNP', 'IN', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'enjoy', 'the', 'breathtaking', 'views', 'from', 'Mount', 'Gede', 'during', 'their', 'adventures', 'in', 'Indonesia', '.']","['JJ', 'NNS', 'VBP', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'IN', 'PRP$', 'NNS', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'flock', 'to', 'Mount', 'Gede', 'for', 'its', 'breathtaking', 'views', 'and', 'hiking', 'trails', '.']","['JJ', 'NNS', 'VBP', 'TO', 'NNP', 'NNP', 'IN', 'PRP$', 'JJ', 'NNS', 'CC', 'VBG', 'NNS', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'visit', 'Mount', 'Fuji', 'during', 'the', 'cherry', 'blossom', 'season', '.']","['JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'NN', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'visit', 'Mount', 'Fuji', 'every', 'year', 'for', 'its', 'breathtaking', 'views', '.']","['JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'DT', 'NN', 'IN', 'PRP$', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'visit', 'Mount', 'Kinabalu', 'every', 'year', 'for', 'its', 'breathtaking', 'views', '.']","['JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'DT', 'NN', 'IN', 'PRP$', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'visit', 'Mount', 'Kosciuszko', 'during', 'the', 'summer', 'months', '.']","['JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'visit', 'Mount', 'Sinai', 'during', 'their', 'pilgrimage', 'in', 'the', 'desert', '.']","['JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'visit', 'Mount', 'Sinai', 'every', 'year', 'to', 'explore', 'its', 'historical', 'significance', '.', 'Many', 'travelers', 'visit', 'Mount', 'Sinai', 'every', 'year', 'to', 'explore', 'its', 'historical', 'significance', '.']","['JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'DT', 'NN', 'TO', 'VB', 'PRP$', 'JJ', 'NN', '.', 'JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'DT', 'NN', 'TO', 'VB', 'PRP$', 'JJ', 'NN', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'visit', 'Mount', 'Sinai', 'for', 'its', 'historical', 'and', 'religious', 'significance', '.']","['JJ', 'NNS', 'VBP', 'NNP', 'NNP', 'IN', 'PRP$', 'JJ', 'CC', 'JJ', 'NN', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Many', 'travelers', 'visit', 'Mount', 'Sinai', 'to', 'experience', 'its', 'breathtaking', 'views', '.']","['DT', 'NNS', 'VBP', 'NNP', 'NNP', 'TO', 'VB', 'PRP$', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
"['Many', 'trekkers', 'aim', 'to', 'reach', 'the', 'summit', 'of', 'Annapurna', 'in', 'Nepal', '.']","['JJ', 'NNS', 'VBP', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNP', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Many', 'trekkers', 'aim', 'to', 'reach', 'the', 'summit', 'of', 'Mount', 'Gede', 'during', 'the', 'dry', 'season', '.']","['JJ', 'NNS', 'VBP', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['Many', 'trekkers', 'aim', 'to', 'reach', 'the', 'summit', 'of', 'Mount', 'Toubkal', 'in', 'Morocco', '.']","['JJ', 'NNS', 'VBP', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['Many', 'trekkers', 'aim', 'to', 'summit', 'Mount', 'Kinabalu', 'in', 'Borneo', 'each', 'year', '.']","['JJ', 'NNS', 'VBP', 'TO', 'VB', 'NNP', 'NNP', 'IN', 'NNP', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['Many', 'trekkers', 'aspire', 'to', 'conquer', 'Mount', 'Rinjani', 'during', 'the', 'dry', 'season', '.']","['JJ', 'NNS', 'VBP', 'TO', 'VB', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
